,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
5229,4pmc2AxSEq6g7hPVlJCPyP,0.771,0.685,1.0,-4.639,1.0,0.0567,0.00543,0.00157,0.0537,0.683,88.997,4.0
5230,2ESNJZExcQw1BAmmA8Ct3j,0.771,0.72,1.0,-5.671,1.0,0.103,0.258,0.0,0.137,0.794,103.092,4.0
5231,0FPCqTZoiZpEs324IJFFpQ,0.896,0.741,0.0,-3.429,1.0,0.303,0.000436,0.0,0.11,0.809,147.025,4.0
5232,0oT9ElXYSxvnOOagP9efDq,0.896,0.72,0.0,-6.262,0.0,0.355,0.169,0.0,0.252,0.966,140.1,4.0
5233,61u8YHgwacXM9Sm5JOblkp,0.896,0.844,3.0,-4.231,0.0,0.1,0.259,0.00121,0.203,0.962,120.997,4.0
5234,1T1ZUKX4X87tVLaBGjwFv4,0.896,0.552,4.0,-6.11,0.0,0.102,0.273,0.0,0.0662,0.657,93.001,4.0
5235,6g0Orsxv6glTJCt4cHsRsQ,0.896,0.621,5.0,-6.857,0.0,0.237,0.00532,0.0,0.196,0.818,121.966,4.0
5236,0k88aN0xmk8Xn1zdnyTiPG,0.896,0.648,8.0,-6.903,1.0,0.267,0.000107,0.00826,0.105,0.441,159.982,4.0
5237,2EcW94ak7kYH4mDMvI7iWg,0.896,0.649,8.0,-3.792,1.0,0.208,0.177,0.0,0.0759,0.822,99.107,4.0
5238,0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0
5239,7h4FywzqhgZrrvpiLDJ2vw,0.16,0.296,0.0,-11.86,1.0,0.0348,0.111,0.847,0.101,0.0388,62.33,4.0
5240,075DlN1s3ii0KiN9MIXDjW,0.16,0.591,8.0,-3.838,1.0,0.0381,0.93,0.0379,0.497,0.306,85.364,4.0
5241,5tRna9FSqMrh2LJwqIykHA,0.32,0.789,0.0,-5.654,1.0,0.112,0.2,2.63e-06,0.354,0.304,81.361,4.0
5242,2VSbEXqs6NbNiZSTcHlIDR,0.32,0.88,2.0,-6.035,1.0,0.0504,0.000101,4.31e-06,0.076,0.257,146.349,4.0
5243,6ACoxECTLvv7qK9iDSWr4i,0.32,0.0717,5.0,-23.082,0.0,0.0396,0.873,0.000281,0.186,0.28,69.693,3.0
5244,0QDfwssgneF3kVgBo13lRr,0.32,0.351,5.0,-7.465,0.0,0.027,0.633,0.0,0.169,0.166,84.843,5.0
5245,4PS1e8f2LvuTFgUs1Cn3ON,0.32,0.21,6.0,-15.231,1.0,0.0345,0.92,8.01e-05,0.138,0.208,73.196,5.0
5246,6m4fTMuS7abW0LRWZTLsrh,0.32,0.314,7.0,-8.757,1.0,0.0301,0.882,0.0,0.189,0.372,81.351,4.0
5247,4AQWKGBWTR7fVuUKxi5sKE,0.445,0.744,2.0,-7.978,1.0,0.0424,0.343,6.73e-05,0.167,0.48,185.199,4.0
5248,3tbNT2X5tfMIVeUflYbZUZ,0.445,0.662,2.0,-4.802,0.0,0.181,0.0164,0.0,0.219,0.479,200.04,4.0
5249,114bGIxUrj6vnZwWEfEdMP,0.445,0.932,4.0,-4.739,1.0,0.316,0.000866,0.0,0.108,0.51,113.945,4.0
5250,23MG7PAYUQp0esP2dzWHWj,0.445,0.71,4.0,-6.819,1.0,0.0275,0.103,6.14e-05,0.169,0.468,148.011,4.0
5251,6maXBs9zUY48m1UNHgTeRC,0.445,0.669,4.0,-5.232,0.0,0.0325,0.000236,0.796,0.606,0.398,115.416,4.0
5252,3sS03NvxbrVgFNZgvnR26k,0.445,0.568,5.0,-5.484,1.0,0.0317,0.539,0.0,0.101,0.437,143.717,4.0
5253,7Dxes6VnfbZYV0S2QTnVuT,0.445,0.492,6.0,-5.717,1.0,0.0294,0.036,0.0,0.122,0.24,148.013,4.0
5254,3Zwb1yipBxvrukVaNMm4o5,0.445,0.429,7.0,-10.029,1.0,0.0477,0.33,0.000386,0.178,0.388,168.104,4.0
5255,2R0eqSxBNxlKmfLjAwaj0C,0.445,0.682,10.0,-6.686,1.0,0.0289,0.357,7.28e-06,0.109,0.631,181.64,4.0
5256,31Fkk6lPQuCIlAeRJo6xTq,0.445,0.675,10.0,-7.764,1.0,0.106,0.156,2.48e-05,0.659,0.448,153.906,4.0
5257,5AcOdoDOQOKtPlAM1FqBO8,0.445,0.928,10.0,-3.532,0.0,0.304,0.0746,0.0,0.343,0.37,107.576,3.0
5258,4rAg5bbrdZX00mXXhLvYXj,0.445,0.681,11.0,-7.558,1.0,0.0829,0.781,0.000789,0.386,0.351,127.541,5.0
5259,0ZbmQnOlXM8liVcNVtNxmD,0.445,0.631,11.0,-4.798,1.0,0.0305,0.129,0.0,0.0911,0.152,143.85,4.0
5260,3bDXhWsPiFTHtrsMg5faL2,0.515,0.948,0.0,-1.721,1.0,0.0438,0.0106,0.0,0.134,0.752,159.983,4.0
5261,6xVhqLT40s5sVhepe9Mckc,0.515,0.802,2.0,-2.655,0.0,0.283,0.18,0.0,0.241,0.279,76.069,4.0
5262,19CSr8rwW05VJL2F91KFNK,0.515,0.545,2.0,-9.277,1.0,0.0353,0.855,1.97e-05,0.0921,0.535,88.856,4.0
5263,5odlY52u43F5BjByhxg7wg,0.515,0.593,4.0,-4.801,1.0,0.0322,0.653,0.162,0.25,0.153,94.467,3.0
5264,7Gs3otHnZDq514kFHf0nx7,0.515,0.431,4.0,-8.251,1.0,0.257,0.665,0.0,0.147,0.184,141.392,4.0
5265,7fN2R6wBvpnLh2Kzt5qZVH,0.515,0.592,5.0,-5.661,0.0,0.0302,0.403,0.0,0.111,0.336,145.897,4.0
5266,1j6OxgH4ZLKY2bIJ9k0RHz,0.515,0.805,5.0,-4.918,0.0,0.0555,0.0175,0.0,0.208,0.466,161.763,4.0
5267,5JLv62qFIS1DR3zGEcApRt,0.515,0.683,5.0,-5.099,1.0,0.0371,0.0749,2.64e-06,0.392,0.572,159.878,4.0
5268,1g1TeDflB6atAy7HKwrzXu,0.515,0.847,5.0,-2.951,1.0,0.0391,0.00369,7.19e-05,0.293,0.645,168.105,4.0
5269,0LG2cFomCi8Fb664Lvr3Nu,0.515,0.806,6.0,-5.263,1.0,0.0416,0.00781,0.0,0.0337,0.706,142.166,4.0
5270,3U1hhlhHoEDsvdQumqo8Vb,0.515,0.759,7.0,-2.502,1.0,0.0304,0.285,0.0,0.242,0.579,167.875,4.0
5271,4du0TY3NTgvQGlelrBHfDL,0.515,0.908,8.0,-4.632,1.0,0.0368,0.0158,1.88e-05,0.412,0.637,150.031,4.0
5272,3hb2ScEVkGchcAQqrPLP0R,0.515,0.876,8.0,-3.756,1.0,0.0292,0.000932,0.000166,0.136,0.385,145.916,4.0
5273,085lgcfCstjd3AjWDAt2OX,0.515,0.907,8.0,-3.451,0.0,0.114,0.194,0.0,0.105,0.836,157.988,4.0
5274,6PToEvKwt5ZbRjgvQkgmJe,0.515,0.9,9.0,-3.062,1.0,0.0383,0.0416,1.92e-05,0.0585,0.3,118.372,4.0
5275,3NPiFBw3mA9qbJfo0nhk6X,0.515,0.848,9.0,-4.835,1.0,0.0375,0.000486,0.0,0.0946,0.475,119.84,4.0
5276,7kt9e9LFSpN1zQtYEl19o1,0.515,0.476,9.0,-9.843,1.0,0.0328,0.314,4.74e-05,0.171,0.412,135.886,4.0
5277,4X25mFLehFnxa1TwtLKcE2,0.515,0.467,11.0,-10.623,1.0,0.0494,0.633,0.0,0.107,0.346,114.532,4.0
5278,4J9qfNgyYFAkUK8oIOohN1,0.515,0.934,11.0,-5.079,0.0,0.0371,7.94e-05,0.0047,0.327,0.894,152.24,3.0
5279,1MTXYvJ9TSqg9x6WPCDx2n,0.515,0.706,1.0,-8.318,1.0,0.313,0.0571,1.75e-06,0.162,0.192,90.138,4.0
5280,2ehLKvUsJq3EUAPpvT5GOM,0.515,0.787,1.0,-4.785,1.0,0.32,0.315,0.0,0.109,0.521,175.283,4.0
5281,1dhMTsEZz6ZEquGvmzVoHn,0.64,0.421,0.0,-8.802,1.0,0.0273,0.422,0.0,0.103,0.353,100.056,4.0
5282,12GEpg2XOPyqk03JZEZnJs,0.64,0.533,0.0,-6.596,1.0,0.0706,0.119,0.0,0.0864,0.515,99.968,4.0
5283,7wC5eZcFS1Q1BsQ35DU6H4,0.64,0.321,0.0,-14.604,1.0,0.0931,0.693,0.0307,0.114,0.177,145.045,4.0
5284,59ksHIFa69pi0az2bKdu6s,0.64,0.667,2.0,-7.646,1.0,0.0854,0.212,0.0,0.11,0.187,87.495,4.0
5285,28drn6tQo95MRvO0jQEo5C,0.64,0.552,2.0,-5.679,1.0,0.129,0.0215,0.0,0.119,0.112,144.941,4.0
5286,4A7sLRJs1rvlV7aEy73PJF,0.64,0.659,3.0,-4.986,1.0,0.0315,0.311,3.36e-06,0.253,0.683,79.941,4.0
5287,0jcw8cJf3TNMZN0BXlueML,0.64,0.673,5.0,-4.519,0.0,0.563,0.288,2.15e-06,0.113,0.736,209.942,4.0
5288,3CX3WMBg6lzWk72bYL29vP,0.64,0.782,5.0,-4.177,0.0,0.189,0.379,0.0,0.109,0.825,97.516,4.0
5289,70eFcWOvlMObDhURTqT4Fv,0.64,0.647,5.0,-8.114,0.0,0.186,0.124,0.0,0.0801,0.546,92.979,4.0
5290,2YVlDlk2zRceefo6XlC6DX,0.64,0.811,6.0,-5.834,0.0,0.0279,0.00154,9.34e-06,0.363,0.686,121.089,4.0
5291,36UVZPoK8a1Oxh13cY8kOp,0.64,0.884,6.0,-2.609,1.0,0.0428,0.0226,0.0,0.187,0.573,124.968,4.0
5292,04eBItNb4WohCQ6x1ccA80,0.64,0.449,6.0,-8.674,1.0,0.0385,0.149,0.0,0.108,0.391,81.975,4.0
5293,5iYUt3rsgrGFU0nugdhYwj,0.64,0.896,6.0,-3.221,0.0,0.079,0.275,0.0,0.147,0.751,123.071,4.0
5294,5dONhl6aXFuN86UBdayF6W,0.64,0.681,6.0,-5.362,1.0,0.0334,0.0438,0.0,0.166,0.676,118.069,4.0
5295,2i2gDpKKWjvnRTOZRhaPh2,0.64,0.719,7.0,-6.452,0.0,0.0516,0.477,0.0,0.16,0.889,136.79,4.0
5296,0DAVCurdi9ZqkVUKIuikzm,0.64,0.781,7.0,-3.155,1.0,0.0398,0.578,0.0,0.272,0.646,91.02,4.0
5297,0LAlDN9m1VodUMl6Ww1cm1,0.64,0.721,7.0,-6.955,1.0,0.322,0.0564,0.000842,0.774,0.714,93.346,4.0
5298,21iEEekDSvQjVARSQ4dpXY,0.64,0.59,7.0,-7.442,1.0,0.32,0.252,0.0,0.665,0.519,83.133,4.0
5299,7KokYm8cMIXCsGVmUvKtqf,0.64,0.619,8.0,-7.108,1.0,0.065,0.062,0.0,0.475,0.121,90.008,4.0
5300,7oolFzHipTMg2nL7shhdz2,0.64,0.812,8.0,-5.647,0.0,0.0834,0.086,0.0,0.0509,0.914,86.013,4.0
5301,15og0pCEcTFWEXOFKdcJlU,0.64,0.789,8.0,-4.891,1.0,0.0644,0.0875,0.0,0.147,0.762,75.018,4.0
5302,7BC38HgUWKdP45lBpKYKAJ,0.64,0.676,8.0,-9.144,0.0,0.317,0.0012,6.78e-05,0.313,0.481,176.101,4.0
5303,4QoZGQ8woaho94v629kVl1,0.64,0.822,9.0,-4.954,1.0,0.041,0.42,0.000435,0.144,0.395,141.054,4.0
5304,7Hc3YL8oDiAzbiAW32KXrw,0.64,0.621,9.0,-8.269,0.0,0.0679,0.67,0.0,0.36,0.332,123.105,4.0
5305,5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,10.0,-4.08,1.0,0.0379,0.269,0.0,0.101,0.361,122.035,4.0
5306,759b29QKmhaVSAuMp6AfWr,0.64,0.624,10.0,-5.831,0.0,0.152,0.0177,0.0,0.296,0.464,86.802,4.0
5307,7LrZ3SczM7zlUkVlhevPp2,0.64,0.6,11.0,-8.534,1.0,0.0318,0.0795,1.5e-06,0.106,0.593,84.969,4.0
5308,4daEMLSZCgZ2Mt7gNm2SRa,0.64,0.609,1.0,-7.714,0.0,0.304,0.492,2.47e-06,0.152,0.393,131.889,4.0
5309,0k6HUzaRHpQ3eEWr1C7Esh,0.64,0.62,1.0,-5.931,1.0,0.416,0.016,0.0,0.0831,0.609,129.37,5.0
5310,61WgPdz6Ik7v0LMOfEgpSv,0.64,0.849,1.0,-3.994,1.0,0.357,0.354,0.0,0.587,0.666,163.925,4.0
5311,4e5lEqydMatcEio6ef9Dpf,0.64,0.84,1.0,-2.426,0.0,0.0443,0.152,0.0,0.0457,0.0475,121.066,4.0
5312,4Qxn47gWPSucovKrMyRf1z,0.64,0.519,1.0,-6.757,0.0,0.188,0.25,0.0,0.0883,0.252,103.359,4.0
5313,4FIgHqXd4KkOwxrGeLDYM2,0.765,0.627,0.0,-4.607,1.0,0.0622,0.000916,0.195,0.0847,0.536,118.997,4.0
5314,5jFUKBVSv9P15k4lyRIWRz,0.765,0.427,0.0,-8.435,0.0,0.104,0.0478,0.346,0.12,0.874,91.017,4.0
5315,5eWOsyHHic4vJP3LjTVhqv,0.765,0.535,0.0,-7.229,1.0,0.0265,0.22,2.55e-05,0.104,0.548,105.019,4.0
5316,1rfofaqEpACxVEHIZBJe6W,0.765,0.523,2.0,-4.333,1.0,0.03,0.184,3.56e-05,0.132,0.394,104.988,4.0
5317,48QmKjg2FI6BfNW7SX1h86,0.765,0.46,3.0,-7.23,0.0,0.376,0.442,4.11e-06,0.0794,0.418,119.919,5.0
5318,0dUTRpp9ZjD7ApfSkBsT8i,0.765,0.821,4.0,-5.926,0.0,0.183,0.093,0.0,0.217,0.962,162.519,4.0
5319,7l4r9GCxv88LCluWaJZUma,0.765,0.932,4.0,-4.29,1.0,0.141,0.0113,0.0004,0.047,0.733,123.498,4.0
5320,7J6bnDDitOwfelaJNixHhL,0.765,0.733,4.0,-3.509,0.0,0.165,0.00186,0.0,0.297,0.495,133.966,4.0
5321,3VHevS1BocAcrihLnl11DG,0.765,0.87,5.0,-5.191,1.0,0.0499,0.168,0.0,0.125,0.684,106.048,4.0
5322,04MLEeAMuV9IlHEsD8vF6A,0.765,0.704,5.0,-4.589,0.0,0.127,0.0215,0.0,0.227,0.498,147.055,4.0
5323,038jgLNIvp7QQNf5vILf5d,0.765,0.706,6.0,-5.477,0.0,0.026,0.047,4.25e-06,0.36,0.669,116.02,4.0
5324,5lJx5eiSahFfsqkMJVlkDN,0.765,0.666,7.0,-5.384,1.0,0.172,0.103,0.0,0.116,0.757,87.002,4.0
5325,6LQAeEZ1zbZUZ5ItQI5l1b,0.765,0.772,7.0,-6.99,1.0,0.347,0.0117,0.00239,0.606,0.395,194.077,4.0
5326,2BqQQXuBOuhaWeUP7okEx0,0.765,0.412,7.0,-8.932,0.0,0.0726,0.72,0.0,0.126,0.632,109.986,4.0
5327,2TTYIwTM2iLC1YOyHuhRMt,0.765,0.791,8.0,-5.707,1.0,0.0317,0.262,0.000154,0.0669,0.966,95.026,4.0
5328,38GBNKZUhfBkk3oNlWzRYd,0.765,0.373,8.0,-9.921,1.0,0.0713,0.341,0.525,0.112,0.554,85.016,4.0
5329,2DnH4XlEkghUdE8ymdVom5,0.765,0.55,9.0,-6.299,0.0,0.357,0.0283,0.0,0.139,0.361,97.004,4.0
5330,4cZHdXh4bvtDripgwzwO81,0.765,0.872,10.0,-4.241,0.0,0.0775,0.143,0.0,0.495,0.578,112.607,4.0
5331,5kqIPrATaCc2LqxVWzQGbk,0.765,0.473,10.0,-5.829,1.0,0.0514,0.287,0.0,0.391,0.34,119.992,4.0
5332,3pXF1nA74528Edde4of9CC,0.765,0.356,11.0,-5.556,0.0,0.195,0.223,0.0,0.0963,0.189,96.991,4.0
5333,3FU6urUVsgXa6RBuV2PdRk,0.765,0.556,11.0,-6.417,1.0,0.0512,0.275,0.0,0.0824,0.274,111.033,4.0
5334,4VcPtoOpK3oBMDZJ9Ptp9f,0.765,0.553,11.0,-7.116,0.0,0.358,0.00822,0.0,0.206,0.565,154.971,4.0
5335,5wG3HvLhF6Y5KTGlK0IW3J,0.765,0.552,1.0,-7.524,0.0,0.309,0.175,0.0,0.193,0.492,119.476,4.0
5336,0KAiuUOrLTIkzkpfpn9jb9,0.765,0.837,1.0,-3.113,0.0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,4.0
5337,4urcG6Nfubqsuqy3juMjBi,0.765,0.765,1.0,-2.732,0.0,0.0585,0.00765,3.82e-06,0.0527,0.886,120.001,4.0
5338,6JyEh4kl9DLwmSAoNDRn5b,0.765,0.542,1.0,-6.755,1.0,0.39,0.278,1.87e-05,0.609,0.734,171.945,4.0
5339,1yQvL8SzbF5JCroRKk9F07,0.765,0.692,1.0,-5.343,1.0,0.0707,0.177,0.0,0.0844,0.426,120.033,4.0
5340,4d6NmHDQ64zEbzSAnr844z,0.765,0.547,1.0,-9.959,1.0,0.339,0.0425,0.0,0.118,0.531,90.024,4.0
5341,7e44z4wOjkllaD8eulUeMd,0.89,0.667,2.0,-6.862,1.0,0.0521,0.0572,3.03e-05,0.108,0.522,105.103,4.0
5342,4xWMTkwknjh8FzxNrkwLl6,0.89,0.946,2.0,-5.673,1.0,0.0489,0.0188,0.000128,0.11,0.872,120.0,4.0
5343,7xwFOVYwBuLvFquLyfooRp,0.89,0.701,7.0,-4.954,1.0,0.205,0.0681,0.0,0.243,0.728,100.018,4.0
5344,3wdfLVUhmX64lIyWIIEW8s,0.89,0.504,8.0,-5.444,0.0,0.123,0.023,0.0,0.123,0.222,129.969,4.0
5345,2FUNBaa5DwItJtYEBgAblU,0.89,0.607,9.0,-6.916,0.0,0.124,0.158,0.000228,0.118,0.224,134.022,4.0
5346,1XRgIKC5TPwo7nWGyKqgG0,0.89,0.633,11.0,-5.475,1.0,0.168,0.0232,0.000343,0.0993,0.425,139.948,4.0
5347,3jweuceENR5zzn10LhcjPH,0.89,0.674,11.0,-5.45,0.0,0.318,0.107,0.0,0.111,0.248,134.028,4.0
5348,1LkoYGxmYpO6QSEvY5C0Zl,0.317,0.887,0.0,-4.525,1.0,0.0472,0.000449,9.23e-06,0.363,0.544,174.009,4.0
5349,7CIzpZaeeNCtJDi1nqEDXb,0.317,0.804,9.0,-6.504,0.0,0.0379,8.08e-05,0.109,0.0995,0.181,164.185,4.0
5350,2mexnPoWLPhuA6yocViyge,0.442,0.418,0.0,-12.428,1.0,0.238,0.0729,0.0,0.184,0.169,85.195,4.0
5351,2U3jOPfO4wZZFaaWS4Dcj6,0.442,0.599,0.0,-5.074,1.0,0.12,0.783,0.0,0.155,0.544,186.309,4.0
5352,3ZdA3QuqHqOJdsczRwT1hg,0.442,0.447,0.0,-8.838,1.0,0.0252,0.101,0.0,0.0962,0.16,149.652,4.0
5353,3Q39dywbYuBZmQ7sW8sc95,0.442,0.921,2.0,-2.344,1.0,0.0635,0.259,0.0,0.163,0.601,178.124,4.0
5354,3qwPYg8xTWPafQD3YUNaTU,0.442,0.8,2.0,-5.12,1.0,0.0368,0.0124,0.0,0.0785,0.498,152.004,4.0
5355,6HU7h9RYOaPRFeh0R3UeAr,0.442,0.612,2.0,-7.222,1.0,0.112,0.584,5.7e-06,0.37,0.178,180.917,4.0
5356,40Fp6pxcS9l08kL1R50mR4,0.442,0.952,3.0,-2.214,1.0,0.0541,2.41e-05,0.0,0.205,0.505,130.682,4.0
5357,7ClZTubD4KudpEuBysLMUI,0.442,0.556,4.0,-6.925,1.0,0.0345,0.0751,7.59e-06,0.0984,0.26,140.563,4.0
5358,7k2nR2eTRVuzAMCXUj3HMv,0.442,0.858,5.0,-5.316,1.0,0.0337,0.00606,0.0,0.163,0.724,171.989,4.0
5359,1Pj5oOFzLYELyyeh1IYRK0,0.442,0.579,5.0,-6.484,1.0,0.145,0.489,1.04e-06,0.126,0.546,83.336,4.0
5360,3VZMAx8GdrO73kvTZDD8rU,0.442,0.585,6.0,-6.012,1.0,0.0305,0.606,5.85e-05,0.185,0.233,118.736,4.0
5361,4eTIe5eqds88bA9ua6p5p6,0.442,0.855,6.0,-2.985,0.0,0.0288,0.00049,0.0137,0.273,0.363,175.543,4.0
5362,4VFE6ZNqa8jHAmbYICoAFg,0.442,0.817,7.0,-3.729,1.0,0.0513,0.312,0.0,0.374,0.653,168.115,4.0
5363,1vi9adPJiD4d22ybGp25hy,0.442,0.71,7.0,-5.142,1.0,0.684,0.0264,0.0,0.618,0.508,205.116,4.0
5364,6d3QUBsiAw3aZI6F2mMhzk,0.442,0.644,10.0,-5.787,0.0,0.0378,0.347,1.73e-06,0.128,0.34,117.379,4.0
5365,1t2MQpMDtJT5VL2tAPHrGN,0.442,0.603,11.0,-5.719,1.0,0.0304,0.602,0.0,0.161,0.456,86.494,4.0
5366,1DTRUYVd8rYpla9hhVVwjo,0.509,0.256,0.0,-11.665,1.0,0.0306,0.901,2.43e-06,0.103,0.436,94.184,4.0
5367,0UgHkodbptL6XQBfT5HOK1,0.509,0.547,0.0,-6.132,1.0,0.0299,0.33,9.45e-05,0.358,0.282,125.889,3.0
5368,0vzb8Ii9B2fP9c0POFGPOZ,0.509,0.952,2.0,-4.444,0.0,0.336,0.144,0.0,0.135,0.7,83.068,4.0
5369,6EdSZmWCQJfO8T66x9VCID,0.509,0.891,2.0,-4.89,1.0,0.0757,0.0138,0.0,0.063,0.631,128.108,4.0
5370,5oO3drDxtziYU2H1X23ZIp,0.509,0.637,4.0,-4.83,0.0,0.047,0.0717,1.08e-05,0.0789,0.379,172.007,3.0
5371,3T03rPwlL8NVk1yIaxeD8U,0.509,0.228,4.0,-8.68,1.0,0.0332,0.92,0.0,0.104,0.586,90.674,4.0
5372,03kozlqpm5twrblZia0m9j,0.509,0.51,4.0,-9.522,0.0,0.425,0.176,0.0,0.223,0.22,82.407,4.0
5373,3adnLFXKO5rC1lhUNSeg3N,0.509,0.538,5.0,-6.835,1.0,0.0379,0.306,5.03e-06,0.091,0.284,170.111,4.0
5374,0cunAi5FhuVTMMIE9XfqfP,0.509,0.688,5.0,-3.892,1.0,0.0313,0.345,0.0,0.151,0.434,179.047,4.0
5375,25CMmGsl22APKhfuj4Tp7j,0.509,0.774,6.0,-4.054,1.0,0.0338,0.00189,0.000549,0.143,0.0824,116.529,4.0
5376,3WsAMhyOHxYPrL1pyMAVZm,0.509,0.389,7.0,-7.433,1.0,0.0272,0.8,0.0,0.113,0.302,77.098,4.0
5377,746BlfyY0hVG65EtfaNvwo,0.509,0.482,7.0,-6.965,1.0,0.176,0.0186,0.0,0.238,0.301,101.042,4.0
5378,3YZE5qDV7u1ZD1gZc47ZeR,0.509,0.812,8.0,-5.439,1.0,0.0537,0.00128,1.99e-05,0.214,0.689,159.878,4.0
5379,60wwxj6Dd9NJlirf84wr2c,0.509,0.781,8.0,-3.48,1.0,0.072,0.0398,0.0,0.0749,0.176,128.0,4.0
5380,5zAKS2742J6jxxJ8QzeOF9,0.509,0.762,8.0,-4.57,1.0,0.0829,0.0922,0.0,0.0883,0.317,84.847,4.0
5381,1u2Fe70Qm9VFCIMPWFlfc1,0.509,0.697,9.0,-4.425,0.0,0.0304,0.12,0.0,0.134,0.37,75.216,4.0
5382,4oXOOBwZsHFnRRNBNXrr9X,0.509,0.932,11.0,-3.948,1.0,0.0667,0.268,0.0,0.0615,0.675,138.722,4.0
5383,1gyee1JuFFiP476LQpRMYU,0.509,0.843,1.0,-3.318,0.0,0.0488,0.000671,0.000803,0.348,0.332,140.055,3.0
5384,3lMgczyYCjVDpJX8Wl2ilu,0.509,0.72,1.0,-6.935,1.0,0.0682,0.196,0.0,0.284,0.505,130.063,4.0
5385,7x5xYW5W42OGPAdHUyyguy,0.509,0.671,1.0,-5.709,1.0,0.0678,0.304,0.0,0.0452,0.55,118.413,5.0
5386,4aA7Lrm6rLGHx5kRMVb7NU,0.634,0.538,0.0,-9.213,1.0,0.0603,0.0514,0.0,0.099,0.152,168.029,5.0
5387,1Bqxj0aH5KewYHKUg1IdrF,0.634,0.525,0.0,-8.968,1.0,0.47,0.0705,0.0,0.0729,0.49,130.271,4.0
5388,21XsBxsHuD8Ijk1mvR9bIb,0.634,0.827,2.0,-3.687,1.0,0.0393,0.00104,0.0,0.326,0.739,83.994,4.0
5389,3dhvQUA0NyrAea4vQ7X6Gn,0.634,0.716,2.0,-6.502,1.0,0.128,0.0341,0.0,0.0877,0.619,91.039,4.0
5390,38xhBO2AKrJnjdjVnhJES6,0.634,0.645,5.0,-9.2,1.0,0.0376,0.292,0.0,0.246,0.677,93.047,4.0
5391,54zcJnb3tp9c5OVKREZ1Is,0.634,0.725,5.0,-4.945,0.0,0.0587,0.0776,0.0,0.211,0.795,159.845,4.0
5392,4pkb8SbRGeHAvdb87v9rpf,0.634,0.761,5.0,-4.752,1.0,0.0472,0.00537,0.0,0.549,0.785,129.963,4.0
5393,4Y8q64VnhD0vFYy9g2WFpi,0.634,0.677,5.0,-7.278,0.0,0.0304,0.0117,0.00103,0.126,0.558,135.012,4.0
5394,2mfahQ0EaaZWq4cFNg6A1o,0.634,0.668,5.0,-5.488,1.0,0.0291,0.14,0.0,0.216,0.635,80.989,4.0
5395,5bYOsPMgWyQc94vtLz92ZH,0.634,0.175,5.0,-9.02,1.0,0.0427,0.963,1.72e-05,0.106,0.374,78.619,3.0
5396,6OtCIsQZ64Vs1EbzztvAv4,0.634,0.69,6.0,-7.804,1.0,0.052,0.0771,0.0,0.132,0.645,94.988,4.0
5397,6j9iyrrmqWlQZ5SD1hSTaq,0.634,0.665,6.0,-5.984,0.0,0.176,0.0172,0.0,0.365,0.611,131.104,4.0
5398,2rOrfNp466dn28CP01eVCa,0.634,0.405,9.0,-7.773,1.0,0.0579,0.0316,5.2e-05,0.335,0.0398,109.953,4.0
5399,1CP0DS790dxOfCXXp7WHDP,0.634,0.551,10.0,-5.698,1.0,0.209,0.266,0.0,0.204,0.345,72.19,4.0
5400,0rJBJ4K6uNeDg1rGVyi0Tp,0.634,0.653,11.0,-5.89,1.0,0.0689,0.434,0.0,0.109,0.5,116.156,4.0
5401,2CxXnPvHjWOrzSVvNs0j8c,0.634,0.804,11.0,-6.688,0.0,0.477,0.162,0.0,0.351,0.809,147.259,4.0
5402,2EnlBJQ6ZcndUmsI8ZrJjI,0.634,0.703,1.0,-4.462,1.0,0.0315,0.305,1.7e-06,0.112,0.584,88.004,4.0
5403,4bia7OWZPoswlzXCqESYrR,0.634,0.848,1.0,-3.843,0.0,0.047,0.00237,0.0,0.0681,0.647,105.055,4.0
5404,7eBqSVxrzQZtK2mmgRG6lC,0.759,0.73,0.0,-7.985,0.0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,4.0
5405,11xC6P3iKYpFThT6Ce1KdG,0.759,0.567,2.0,-7.911,1.0,0.248,0.118,0.0278,0.105,0.421,87.981,4.0
5406,6NaVCCFGylOLZAgk5eTTid,0.759,0.52,2.0,-7.042,1.0,0.447,0.0187,0.0,0.313,0.116,123.189,4.0
5407,5GyEbpUAN4ErmlPOxKgODR,0.759,0.704,4.0,-4.03,0.0,0.3,0.184,0.0,0.104,0.748,90.055,4.0
5408,0euzSf4g3WC9Djm4SpBZXe,0.759,0.458,5.0,-7.894,0.0,0.0754,0.559,0.000107,0.164,0.641,109.15,4.0
5409,2BJpuAoDeQ1QuPvnryfAWK,0.759,0.646,5.0,-7.815,0.0,0.304,0.0164,0.0,0.137,0.242,145.005,4.0
5410,1fKT7RUtOf4xNEqctEFe5L,0.759,0.727,6.0,-7.675,0.0,0.38,0.322,0.0,0.194,0.809,74.936,4.0
5411,05kpDKj3MNFtZOlKkfurGG,0.759,0.546,6.0,-6.071,0.0,0.115,0.13,0.000194,0.192,0.584,100.085,4.0
